color,shape,flag,i,u,v,w,x
red,circle,0,118104,0.23984757848623084,0.21509975420297772,0.5260452920510058,5.560904782077699
blue,triangle,0,118140,0.6221108424539085,0.6996988278755781,0.5088472481618641,4.31281683743493
red,square,0,118168,0.28199172119733096,0.7598832023283023,0.5099509052814909,4.402472105430491
red,triangle,0,118309,0.9661981561677621,0.3454740109285682,0.5264699444730383,5.6569681420945725
yellow,triangle,1,118360,0.7973488634234054,0.06198682061980121,0.5053745358143131,7.10032832908191
purple,triangle,0,118376,0.566385261024155,0.3349515750325801,0.5105398354895141,5.113656909198742
red,circle,0,118413,0.05619336235744821,0.03041886979549777,0.5160708446578357,5.510910793914063
purple,circle,0,118484,0.678870545187656,0.9305319252797172,0.4939277423511818,3.9485047826699287
yellow,triangle,1,118525,0.2571202556454315,0.6200297589458074,0.5079060362440976,7.276836869756789
blue,triangle,1,118536,0.8444785405864961,0.17881935841743757,0.5152639651748931,7.17855534872908
red,square,1,118563,0.1066848119680377,0.6087079942632704,0.5013735574944854,6.710299404920831
blue,square,0,118596,0.278423195659686,0.8896399663142538,0.5078848813292886,3.1042771661770683
blue,circle,0,118611,0.6376399260926549,0.4637744999505107,0.5148754120648366,4.057503123569841
red,square,0,118690,0.018811481913225236,0.24875484524575475,0.4871369557439983,5.672389420716473
purple,circle,1,118721,0.17585924673523246,0.9396386758587885,0.49861994033105117,5.4001206638835795
red,triangle,0,118729,0.08531808704159116,0.47560093962790306,0.5154554771508332,4.707170301843964
red,circle,1,118740,0.8693976869888276,0.8950642871349858,0.5165295191706236,3.3253382532907527
red,triangle,0,118813,0.8766604272138507,0.9550951297338228,0.5173269581062402,5.196227921112615
red,square,1,118816,0.8463426770971938,0.7775220536146744,0.49423503094969923,3.0775080051111074
purple,square,0,118839,0.2561566288142689,0.55902888885857,0.525641565266589,5.913894586745621
red,square,1,118874,0.5031053936960308,0.47089973093923354,0.48999688647209,4.032194765926218
green,square,1,118955,0.039010650178135986,0.7477425203559989,0.49054228398832755,5.758368112873792
red,triangle,0,118990,0.2944493023068089,0.3053705033257309,0.5125433635936449,6.7534354418888105
green,circle,0,119002,0.180749463380662,0.502074527083829,0.49090475819000967,6.3082002637492245
blue,square,1,119020,0.1674016830221995,0.09291547366663333,0.5141152292492428,4.761397819580799
yellow,circle,1,119054,0.03706662343613909,0.9159692580202179,0.489526405426117,6.0823389191202635
red,triangle,0,119060,0.4360037792120762,0.48326292285672146,0.5119914861773859,3.0718120102284696
yellow,circle,1,119209,0.91565115657097,0.1559391230984365,0.4918633802969998,4.359706209167996
red,square,0,119240,0.2313801423459757,0.5188700566859388,0.4925272759241852,5.220219370173371
purple,circle,0,119370,0.1264174840471627,0.5549920389724897,0.5031935120553704,6.036754843443859
red,circle,0,119400,0.4250971118941149,0.32691141265128065,0.5088147484124527,5.921482985157826
purple,square,1,119409,0.2059411178040228,0.802124762404155,0.5219456324784869,3.2332747784135076
red,square,0,119450,0.262717368497979,0.4095960123131801,0.5004613573402783,4.007675878887047
red,triangle,0,119461,0.990065337277071,0.49282710159029863,0.5061783313811727,4.420892427287193
red,square,0,119491,0.17541228122753616,0.302744499009421,0.49595392511653763,6.497621157377228
red,square,0,119501,0.32309551307993656,0.49686631256497904,0.49783027299140975,4.115022727441629
blue,triangle,0,119544,0.964453190578294,0.0807492476378443,0.5257030088871973,6.364883177088749
yellow,square,1,119560,0.9690658334747945,0.5133152381211084,0.521476357585508,5.550674235650296
red,triangle,1,119612,0.03782868391756278,0.713864299069087,0.5002606814958692,4.594462729910213
red,square,1,119752,0.7596490074850376,0.7032788867149541,0.48474982962521135,5.785065907227082
blue,triangle,0,119766,0.36770004131687517,0.4492645440752139,0.5247018064386064,4.0701525069574265
red,square,0,119830,0.9050174659381707,0.8568666693499032,0.4923683453069947,4.033789714716826
orange,square,1,119878,0.22645819836382142,0.7108024053107417,0.46264714819619496,4.083309880103242
red,square,0,119958,0.3293409049347982,0.11901085846456272,0.4789824685190482,4.674776266228354
orange,triangle,0,120028,0.3822101717945783,0.4837522330957277,0.5275037097462535,4.277785276456906
yellow,square,1,120062,0.6172480499647973,0.7936580678714651,0.5329173470085674,6.956542548759404
green,triangle,1,120107,0.8313598500198173,0.2906790841176131,0.5027404486780256,4.301364943554991
red,circle,0,120126,0.7693043369358932,0.7029426319887915,0.48905960467011156,1.8268617341471807
yellow,square,1,120148,0.7330809386091931,0.49002949487944003,0.5290296814133423,3.036406465453382
green,square,0,120199,0.9981802922692293,0.9349396701268718,0.5029245218383911,3.7307368500357314
red,square,1,120247,0.8326647125311912,0.22711273133387866,0.48063609898704096,3.339649055008552
purple,triangle,0,120333,0.35247876688893576,0.6982236744951981,0.48691393519695986,6.661632889317545
red,circle,0,120386,0.6373331621648192,0.5802841510190402,0.4889588781476193,4.568362120656036
red,circle,1,120407,0.12995456731136057,0.166743454166228,0.486728547135022,5.428564575412668
purple,square,0,120428,0.9327858476840071,0.6019400312305438,0.5207851611964069,4.441070146286315
yellow,square,1,120438,0.5767380461220525,0.22721827602865996,0.522801926163116,5.015791958340519
red,square,0,120606,0.6923700959449809,0.40372280708971575,0.4768053562483246,6.814524252227478
red,triangle,1,120645,0.07278460622061267,0.6363406558596526,0.5056310547612761,6.412204026501519
purple,circle,0,120658,0.8293544307642253,0.26449789378830546,0.4969934211736489,4.66903641608489
red,square,0,120747,0.491222046627109,0.2098133903893622,0.4880681938427089,1.7879383037512575
yellow,square,1,120791,0.5493361890975975,0.382764036926871,0.5230805626817256,6.271504067004247
yellow,square,0,120984,0.14682449845013568,0.460966767156074,0.5241028016642666,3.8178091040959568
yellow,circle,1,121010,0.9926027440203834,0.7319753454275766,0.49649536522561144,4.3203040649067965
yellow,square,0,121030,0.05713496088491765,0.946148566657532,0.5221414472322131,4.558171421280353
blue,triangle,0,121051,0.05380120169641334,0.275318743628017,0.5303886077592667,3.5318396738589395
red,square,0,121113,0.3509901122980337,0.5133600470322427,0.5092252413951253,4.399960551982097
red,square,0,121130,0.07909196977259503,0.04209166124776631,0.5020116207515555,5.923454352424031
red,square,1,121170,0.8783344279116255,0.2557030677507963,0.49656663735154266,5.087217606008873
blue,triangle,0,121210,0.47684650008051666,0.8005730812576591,0.5312775038103603,5.401158410675392
yellow,square,0,121222,0.1422759481650815,0.4499174639245199,0.5235911444388166,3.7226190258788256
purple,circle,0,121232,0.18550030961376696,0.721342114703196,0.5047572430604074,5.876891170413199
red,circle,1,121281,0.06467046009606936,0.0962187450196616,0.4819559155975114,4.6528223925989325
red,square,1,121405,0.6038742473956866,0.6924952553560021,0.48831387578362817,4.647880963287406
red,triangle,0,121546,0.6072322318971592,0.11145891318297196,0.5108167971890211,4.326995843193109
red,triangle,0,121730,0.2734854812785562,0.9876372286167877,0.5200130162716525,3.0608064677951066
red,triangle,0,121740,0.16931044275599072,0.33080512640023363,0.5176317514301072,4.7069378744015316
red,square,0,121835,0.6477662909831355,0.3247662572031721,0.4932343730190598,4.876074038598661
blue,circle,0,121901,0.9736113339129058,0.6756037446124955,0.5176266181342479,3.707869832367296
yellow,triangle,1,122035,0.6663207383635591,0.7154532387334787,0.5224321085200672,5.502558389227132
blue,circle,0,122053,0.5538009712487734,0.3099431836001013,0.5207113690485828,6.137761614926672
red,triangle,0,122121,0.15424148992752262,0.42630925271530984,0.5226647909075632,5.112253484334038
blue,square,0,122158,0.5791006981028038,0.147060030755771,0.5181654134678347,4.646179532504333
purple,triangle,0,122218,0.4313279405805486,0.06686298675044844,0.5064134940369807,4.113614685094081
red,triangle,0,122222,0.29196889630256473,0.46188259991821334,0.5257036770280761,5.6783853137436635
red,square,0,122504,0.27287454203522576,0.5282281177523128,0.49810633325537496,3.6002534254547203
red,circle,0,122536,0.10332461553478156,0.10374164345007093,0.48074698404961674,5.16782954746228
purple,circle,0,122577,0.9558806142989852,0.7896106337170745,0.49987369136173165,3.475872194601838
blue,triangle,0,122600,0.3039633105783571,0.04400441782744069,0.5274427478525106,3.615894807854925
red,circle,0,122608,0.7828114510788164,0.7128370266436644,0.48004180837344274,4.266674685023329
red,triangle,1,122635,0.40993615638834546,0.6306073940976629,0.5174098626153381,5.3453156509588835
purple,triangle,0,122649,0.010083222198412178,0.5060460721226393,0.5138565613439221,5.106670108005759
red,square,0,122662,0.781136641368791,0.7427123686735186,0.5104470463044536,4.846314479838938
purple,circle,0,122733,0.8966809355188015,0.840720727841922,0.5019382506117174,3.61804101308595
red,circle,0,122739,0.5675578207494792,0.6141838084420437,0.4814395347625242,3.8431531114531956
red,triangle,0,122768,0.7330698610977062,0.5627167277643027,0.5183978952874161,6.499566618559693
blue,triangle,1,122791,0.13683592814073509,0.8796684435701124,0.5260375921355964,5.63115054718767
green,square,1,122826,0.8367623327688047,0.9981628321084548,0.48790359943912015,4.291861246731242
purple,circle,0,122834,0.7887843806898586,0.019534311684181516,0.5036312105407535,3.7880401237487553
red,circle,1,122838,0.9868577134070218,0.9686873132111709,0.4851988540542589,3.049266749000013
red,circle,0,122920,0.7925786649322688,0.7953249025617605,0.48179294284468727,5.484696937132495
yellow,circle,1,122954,0.45750678281984447,0.5870728563726236,0.49393297932789965,5.2918812270619675
red,triangle,0,122969,0.8292097641384666,0.9369047916370914,0.5162029816955754,3.1772249052655472
red,circle,0,123090,0.8423211077517533,0.9191099275539489,0.47664944115177404,4.9446864541468
blue,triangle,0,123120,0.31784397770729356,0.2647086605489919,0.5277042941681739,6.211859687479072
blue,circle,0,123173,0.8920021988760922,0.5292344220286258,0.5238682215285081,3.8886492251491425
green,triangle,0,123178,0.41866526074699095,0.8003694387500091,0.5211946831489739,5.726274325678527
purple,square,0,123190,0.4170921026773491,0.13124745702966734,0.5269139486368803,4.149645804172487
orange,circle,0,123300,0.1856768858922363,0.7798826355298916,0.5425092425192989,4.351385569866242
blue,square,1,123396,0.5168962434214746,0.6006008530800441,0.520216461930805,3.890667065613904
yellow,triangle,1,123460,0.7784675871624672,0.7100548607832236,0.5115241528192892,4.742642277516541
red,square,0,123485,0.4282191390403136,0.39936305191312504,0.4871076834485914,6.024071964882538
red,square,0,123499,0.14562138711757877,0.9135999418847924,0.48870478503696296,4.741270389791599
green,square,0,123565,0.4851289315173014,0.8555632738412017,0.48161174573999044,5.887215172661757
green,square,1,123571,0.7496790575965755,0.02485648334475743,0.4819896989335906,5.477864781646009
red,circle,0,123705,0.7549913608987702,0.8099642746020196,0.4685005987298493,3.9447805552141966
purple,triangle,0,123753,0.5446504899723935,0.521573009820174,0.5050345487303328,4.750891782188507
red,circle,0,123761,0.6143761129008561,0.6700034621960337,0.46741695022429874,5.057949004460491
orange,circle,1,123820,0.2945430996974784,0.3201796153365686,0.5402160712004964,8.377666207479786
orange,square,0,123839,0.25158419658777575,0.7038949330993773,0.46460313598867364,5.683706048813135
yellow,square,0,123926,0.9545045160996185,0.4524478695361861,0.5077800004149832,5.319259963338258
red,circle,0,123972,0.9512782502122759,0.9944442307252868,0.4729065834445926,5.041101153238117
blue,circle,1,123976,0.6179294624125289,0.8260449527511678,0.5090377106372712,4.69614278615258
red,triangle,1,124128,0.07150167317815714,0.5286578042738647,0.5179399470584168,5.5810535981192295
red,square,0,124137,0.9063616356408548,0.33950307880563735,0.5078387603923648,7.092526721648312
red,circle,0,124149,0.06399950880245531,0.08258391087274145,0.4694974287235985,4.312521389941339
purple,circle,0,124175,0.13262433210219715,0.9812407114300432,0.5146244546537629,4.808785405997984
orange,circle,0,124192,0.7264361685700211,0.7214928158359427,0.5399498856490877,5.27647934981674
blue,square,1,124212,0.7998272822533002,0.5540738598008006,0.5089903629495965,4.051092327471555
red,square,0,124242,0.7413232340211375,0.18739802080070334,0.4959363685432922,5.98179670687668
orange,triangle,1,124280,0.828203545631617,0.16320239685847204,0.5385813765353484,4.349426323508998
red,square,0,124304,0.7260174719821921,0.8143938811011305,0.49141811021692694,4.773896063746904
red,circle,0,124310,0.18016795911435246,0.17993416143325622,0.4642124742981486,8.262446424259752
blue,triangle,1,124316,0.5557089920741711,0.8593052233699389,0.5292722919728778,7.2860270209587865
purple,circle,0,124345,0.35827381871070385,0.15443358251833816,0.5167271196943897,7.019351214304923
yellow,circle,1,124377,0.4609088897514749,0.5005090881496719,0.48971584915675476,4.697055529964763
red,circle,0,124385,0.08279982377309181,0.09326245911205308,0.46602560869831694,7.064746049628389
red,triangle,1,124440,0.019388548190054866,0.16319784094155465,0.5216015278211371,3.917211378576552
red,circle,0,124447,0.9712016664771334,0.9837470453798807,0.46445310959326774,4.404559825247913
yellow,circle,1,124475,0.7351457116705528,0.11268862556618087,0.4873576011918283,8.26201097919447
red,triangle,0,124487,0.3250842295630674,0.8841171771366662,0.5210653091264246,5.833904881714868
orange,square,1,124621,0.3228177312988433,0.32584423822044506,0.4698703268350223,4.479784386363981
red,circle,0,124702,0.4217278880696502,0.4003192502581979,0.47251941872746384,6.072471487722709
red,triangle,1,124708,0.9368289632434924,0.6179612157670777,0.5128479641958037,5.482279977596622
blue,circle,0,124721,0.3103782595729694,0.8433240163800687,0.5010540464797295,5.071897432691483
yellow,square,1,124745,0.9826616843118412,0.5151233558225586,0.5201148638798578,4.9749169931806465
red,circle,1,124767,0.2257374496016118,0.18501775724875621,0.46732798989534974,4.546718539022561
red,square,0,124805,0.8535163524186117,0.3446860705123437,0.4936367217287923,3.7181138622323466
yellow,triangle,1,124832,0.01604092808972868,0.3001635819282191,0.5193422128274403,6.553616926943543
blue,triangle,0,124838,0.711472670773501,0.18154414637546534,0.5298075535265754,5.788995843607688
red,triangle,1,124843,0.002977852200798048,0.09733930249777467,0.514537794388392,5.968530038869697
red,triangle,0,124926,0.2026734823232471,0.6983256045299534,0.5238128302517565,5.649871772398176
red,triangle,0,125021,0.040495542520180394,0.9099070564001548,0.5278904335963913,5.187501270378375
green,square,0,125033,0.9384216991480615,0.4661783058074618,0.47885315912422893,7.17179520202514
purple,triangle,0,125050,0.5555453434265945,0.5691402362180652,0.49226197917512793,5.305647040081683
